"Now in its tenth year::: UGA's Turkeypalooza provides members of the Bulldog community a chance to come together and give back to older adult families and homebound individuals in the Athens area. Students donate time and food to provide more than 300 families with holiday meals and groceries.

The Campus Kitchen at UGA Athens Community Council on Aging UGA Public Service and Outreach",11/24/2021 15:46,Awesome,Go Brady Go…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“David and the folks at the SBDC did a lot of work that we couldn’t do. We’re about 85 percent back. COVID-19 took one whole year away from us::: but we’ll be back.”

The University of Georgia Small Business Development Center helped Beau Shell's ice cream shop not only survive but thrive::: by pivoting to delivery and curbside pick-up::: during the COVID pandemic.

NEWS.UGA.EDU
Athens ice cream shop keeps scooping with SBDC’s help",11/23/2021 15:19,The SBDC is such a wonderful resources-we are so fortunate to be so close to it..,What a great story! God bless Beau and his employees!,Go DAWGS!! ❤🖤💯,If I closed my business and laid off all of my employees because I fell for some government scare tactic::: I would be too embarrassed to reopen.,Awesome,God’s Blessings!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It was a beautiful Saturday for the Dawgs' last home game of the season!,11/22/2021 15:15,What an awesome season for my daughter to enjoy it as a freshman! Go Dawgs!🖤❤,I !missed it? A Home Game and you were not on my TV Cjannel! The first game that I have missed!!,Go Dawgs!,Love My Dawgs. Go Dawgs,"Go Dawgs great work this season so far. keep up the great work.
Bring home the championship 🏆",FJB !! Go Dawgs!!,Awesome,Love it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Did you know the UGA College of Veterinary Medicine is home to a zoological medicine program::: which includes a two-year residency program at Zoo Atlanta and the Georgia Aquarium?

STORIES.UGA.EDU
Seal ultrasounds::: fish MRIs and exotic animal endoscopies by University of Georgia",11/21/2021 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Davis::: honorary member of The University of Georgia Redcoat Band.,11/20/2021 21:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The UGA Alumni Association has unveiled the 2022 Bulldog 100::: a list of the 100 fastest-growing businesses owned or operated by UGA alumni. Go Dawgs!

Did your favorite Bulldog business make the list?

NEWS.UGA.EDU
Alumni Association reveals 2022 Bulldog 100 businesses",11/20/2021 15:00,Slavery U is sure making all your lily white privilege alumni feel purdy. You go rebel rousers!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“I just want more and more people to forge their own path and do whatever makes them feel fulfilled.”

William Ross will graduate from UGA this fall with dual degrees in finance and economics. A 4.0 student::: William is a Foundation Fellow::: an entrepreneur::: president of the Corsair Society::: and CEO of the Backpack Project. But what really sets William apart is his unending dedication to serve his community and bring others up with him.

NEWS.UGA.EDU
As this student succeeds::: he brings others up with him",11/19/2021 15:52,There are no “little guys” 😏 but good on him.,Hey 💛 👋 do you need $1500 weekly allowances ready to pay off your Utilities bill’s,"Invest in cryptocurrencie
s today and Make a good profit and impact to your life with the help of manger Chen R Zhang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA’s zoological medicine program provides practical hands-on experience for its residents through partnerships with Zoo Atlanta and the Georgia Aquarium. There are fewer than 20 such programs in the U.S. like the University of Georgia College of Veterinary Medicine's zoological medicine program::: which aims to help address the critical shortage of qualified exotics experts in the veterinary world. https://t.uga.edu/7AQ,11/18/2021 15:18,So proud to have been a part of this program! ❤️,Hannah Crosby - OMG!!,Janey Oline,Paige Savannah,Love it,C.c. Anastasia Walters,Bet the beagles you guys all have get treated far worse than that🤧🤧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“This is an exciting day for the University of Georgia and the thousands of Georgians who work in our state’s poultry industry."" - President Morehead

Earlier this week we broke ground on the site of a new::: technologically advanced Poultry Science Complex. The project will dramatically increase capacity for instruction::: research and collaboration supporting Georgia’s multibillion-dollar poultry industry::: the largest sector of the state’s No. 1 agriculture and agribusiness industry.

NEWS.UGA.EDU
UGA breaks ground on new Poultry Science Complex",11/17/2021 15:00,How humane will it be?,"Congratulations
UGA Athens. Who is the General construction company.",Poor egg laying hens so crowded in small wire cages can’t even spread their wings 😞::: and poor broilers in crowded conditions.. hope all that RESEARCH will make their lives less miserable.,Earth won't be around in 100 years to enjoy it::: as seen in the video. Enjoy it ASAP!...,Reva Hutchison::: you could have been part of this!!! 😂😂😂😂😂,Joel Brandon This is interesting!,Valerie Rentz Mason,Where will it be built.,Awesome!!,Congrats,Chris Hicks,Reed Dillard,Camden Misamore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The fall leaves are the only orange we like on this campus.,11/16/2021 15:13,TRUE,😊,😆,😀😀😀,"Hello::: am looking for a student who is doing computer science:::please inbox me need some information.tha
nk you","Grab your discount & superb papers even if deadlines are strict! It’s time to think about Christmas preparation::: not exams! https://
writepaperfor.me
/
place-new-order?
rt=kyh1QMik&dis
count=ORIGINAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothing finer in all the land 🤩,11/15/2021 15:10,Gorgeous campus::: best stadium::: best fans in all the land!!,Mary Townsend,Jackson Hodge. Nice. ☺️,I want to study in this university please help me from Nigeria,Gorgeous.,You need to build a new school that thing looking worn,Claire Tracey SANFORD,Go Brady Go….,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"They say an elephant never forgets::: but apparently neither do young terrapin turtles! Recently hatched terrapins can't thrive in high-salinity water::: but new UGA research found these tiny turtles are able to learn and remember where to find freshwater if their nest becomes inundated with salt water.

NEWS.UGA.EDU
Tiny terrapins have a better memory than you may think",11/14/2021 15:15,I want to study in this university please help me from Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Your annual reminder that UGA is beautiful in the fall 😍,11/13/2021 15:25,This sugar maple on North Campus is incredible right now!,We left Athens last year for sunny Southwest Florida. And promptly hightailed it back this year. It only took a few months to see that Athens is the place to be. We took a stroll around campus today and enjoyed the fall color.,UGA is beautiful in every season!,This place is a therapy by itself::: the trees and the ambience is breathtaking.,Love ATHENS!! In our family of four we have spent a total of 14 years at this university. (classes of 1969::: 1972::: 1994::: & 1998). All 4 of us have diplomas from UGA!! Proud DAWGS. I was born and grew up in northeast Georgia!,Coming for our first visit on Friday!,best town in Ga. to live!,Yes it is. And GO DAWGS!,My alma mater (1975-79).....,Love the beautiful trees on the road in front of Physics and Chemistry!,Nicole Bolton Todd,Yesss! We did our engagement photos at our alma mater and love them!,Jordan Leader,Kathleen Seth Kelly,Beautiful town and a wonderful grandson:::Colby DeCesare:::that is employed at UGA.,Year round,Chloe Johnson,Raena Zlonis Alexander Chano Morales,Stop torturing BEAGLES!,Makes you think of being young again.,"Matriculation term: 2006. Anticipated Graduation Date: December 17th::: 2022. (Character-Buil
ding jobs were also acquired).",I miss Athens,I always loved Athens in the fall.,Go dawgs,Beautiful campus!,My son goes to UGA and my daughter’s boyfriend does too! We live really close! We ❤️Athens!!,UGA is a gorgeous campus!! ❤🏈GO DAWGS🏈❤,Prettiest campus in the country!,I miss that place🍂🍁,My university's!!!,It is gorgeous this year!,GO DAWGS❤🏈🏈🏈,Go Dawgs!!!!!!!!!,The Classic City and UGA are beautiful any time of year!,Yes!,I drove through the campus two weeks ago. Just breathtaking! 🍁🍂🍁,Beautiful campus ❤️,It is a special place!!,Love north campus 😍,Jackson Hodge,Maria Hybinette,Maria Hybinette,Maria Hybinette,Oh how I love Athens and the UGA campus!,It is very beautiful!,No doubt. It is indeed,Beautiful!,Gorgeous,That is for sure,pretty😍,So beautiful,Robbie Chaplin & Becky David Harrell 😍,Love it!!,Lovely!,Some falls are more equal than others.,Beautiful,Beautiful ❤️,Beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“If we as a nation continue to ignore the dangers and risk these skilled providers face daily::: the repercussions to the U.S. health care system could be devastating.""

Emergency medical services responders provide life-saving care every day::: but new research shows that they may be vulnerable to deadly disease outbreaks.

NEWS.UGA.EDU
EMS responders may be vulnerable to outbreaks",11/12/2021 15:42,Devastating to the US healthcare system? You mean like listening to @BORUSG @GovKemp rather than experts even when area hospitals can no longer serve the community & national guard is called in to help? What will UGA do differently next surge to be part of the solution?,Such horrible working conditions. Pray for all of our emergency personnel.,And low pay::: high stress::: and a thankless job.....,Is this shocking to anyone?,The right thing to do is probably ignore the natural immunity they've acquired in the line of duty::: or remove their medical choice and show our appreciation by canning them for refusing to participate in massive medical trials. Can't have them putting dying people at risk of contracting disease while trying to save them. Selfish!,They weren’t before? 🤔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commit to supporting student veterans: The UGA Student Veterans Resource Center focuses on making the transition to college easier and helping student veterans find resources to complete their education and embark on their post-military careers. https://t.uga.edu/7zn,11/11/2021 15:27,"Hi I want to apply for Law in your University but I don't know how to do it.
Can you help me out?",As a combat veteran of color::: I respectfully suggest my comrades thinking to enroll here...to not attend this Board of Regents pro-slavery reinforcing minority insulting school. This racist business does not deserve the honor of having any minority combat veterans attend it. Boycott attending this nasty place.,As a combat veteran of color::: I respectfully suggest my comrades thinking to enroll here...to not attend this Board of Regents pro-slavery reinforcing minority insulting school. This racist business does not deserve the honor of having any minority combat veterans attend it. Boycott attending this nasty place.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UGA will soon begin a comprehensive renovation of one of its most historic buildings on North Campus::: the Holmes-Hunter Academic Building. The $30 million project was approved today by the University System of Georgia and is supported by a $15 million commitment from the Robert W. Woodruff Foundation.

The planned renovation of the Holmes-Hunter Building—named for Hamilton Holmes and Charlayne Hunter-Gault::: the first African American students to enroll at UGA—will include an array of improvements that will significantly enhance functionality while also restoring historic features of the building and honoring Holmes and Hunter-Gault.

NEWS.UGA.EDU
University of Georgia to renovate historic Holmes-Hunter Academic Building",11/10/2021 15:04,I remember when they renovated the first floor on the south side after Admissions moved out and before the Honors Program moved down into that space. The 4x12 floor joists were so termite eaten that you could remove handfuls of the joists. Worried that my office on the third floor would move down sooner than planned. 😃,So glad they are preserving this building ❤️,I worked in this building when I started working at UGA in the early 80s. After 7 years::: I moved to South Campus to the College of Pharmacy for the next 22 years.,certainaly it will include elevators?,Love old campus! I played and attended many recitals in the chapel from 10th grade until my senior recital and it is such a special place to me and so many others! Keep and restore everything on the old campus l say!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
