"The Campus Kitchen at Auburn University is focused year-round on fighting hunger::: but that mission is perhaps no more important than during the leadup to the Thanksgiving holiday.

By recovering excess food from campus dining locations::: Campus Kitchen is able to make nutritionally balanced meals for food insecure individuals throughout the community. #WarEagle

OCM.AUBURN.EDU
Auburn University Campus Kitchen continues mission::: aims to fight hunger during Thanksgiving season",11/24/2021 21:00,That is awesome,AUSOME!,Great!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🦅 #Auburn’s Southeastern Raptor Center will hold a special Football::: Fans and Feathers show at 4 p.m. Friday::: Nov. 26::: featuring retired bald eagle Spirit and young bald eagle Independence::: or Indy. #WarEagle

OCM.AUBURN.EDU
Auburn raptor center show Nov. 26 to feature bald eagles Spirit::: Indy",11/24/2021 17:29,I so wish I could be there!! I know it will be a very special event!,Nancy Appich Lyndsay Appich Coats,Emily Meadows Matheson😊👍🏻,Go Indy.,Scott Clem,Cyndi Smith not sure when you’re going down but this would be something to do with Q,😱❤️❤️,Happy retirement Spirit!,I wish I could be there!!!,Madeleine Lang Jacob Lang Griffin Lang Dabney Lang,Nancy Palmer we should take Quinn,War EAGLE!!!!!!,Becky Gatewood Bray,Edith Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We're excited to celebrate the beginning of the holiday season with the #AuburnFamily at the annual Holiday Lighting Ceremony on Samford Lawn Sunday::: Nov. 28::: from 4-6:30 p.m.

This event celebrates the variety of traditions and diversity amongst #Auburn students::: families and the surrounding community. #WarEagle",11/23/2021 21:30,Merry Christmas!,"Happy Thanksgiving.
How can we send a Private msg ?","That looks like a CHRISTMAS Tree not a ""holiday tree""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Will crashing a spacecraft into the heart of a celestial object change its trajectory?

That’s what Masatoshi Hirabayashi::: assistant professor in the Auburn University Samuel Ginn College of Engineering::: and a team of NASA - National Aeronautics and Space Administration scientists::: will soon find out.

The Double Asteroid Redirection Test::: or DART::: mission’s launch period opens on Nov. 23 PST/Nov. 24 CST.

OCM.AUBURN.EDU
Auburn assistant professor to measure success of NASA’s mission to crash spacecraft into asteroid’s moon",11/23/2021 17:07,I'm betting yes::: but I'm not betting we will be flawless in the change we effect.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Auburn students Logan Parks and Tucker Smith have a million extra reasons to be thankful this week.

The tandem of Tigers::: who are members of the Auburn University Bass Fishing Team::: hauled in the $1 million first-place prize for winning the Bass Pro Shops US Open National Bass Fishing Amateur Team Championships on Sunday. Parks::: a senior::: and Smith::: a sophomore::: split the prize—the biggest payout in bass fishing history—and went home with 2022 Toyota Tundra CrewMax trucks and Nitro Z21 bass boats for their exploits. #WarEagle

OCM.AUBURN.EDU
Pair of Auburn students win $1 million Bass Pro Shops U.S. Open National Bass Fishing Amateur Team Championships",11/22/2021 22:49,War Eagle!,"War Eagle! Congratulations
!","Congratulations
. War Eagle","War Eagle...and great work guys! Congratulations
!","Ausome!! War Eagle!! Congratulations
on your Big win!!",Wow! Awesome job-war Eagle!,I never knew fishing could pay off like that. Amazing!,War eagle.,That’s great! I hope they don’t have to forfeit their college fishing for accepting cash value prizes.,So proud of Tucker and Logan!!,Chris Tilstra That's how you do it. 😎💪🏻,War Eagle!!!,WAR EAGLE!,War Eagle!!!,Bass fishing should be an Olympic sport.,War Eagle 🦅,"What a great day for those guys! Congratulations
👏",Congrats to Logan and Tucker 🦅,War Eagle!,War Eagle! Waiting on Smith! Margaret Ann::: Patsy::: Bill Smith!,"Congratulations
and War Eagle🧡💙","Congratulations
! War Eagle!",War Eagle 🦅,War Eagle!,Awesome!!! War Eagle!!!,Holy cow!!!! This is awesome!!!! Great job guys!,War Eagle,Awesome!! War Eagle 🦅!!,"War eagle! Congratulations
!","Congratulations
::: at least AU is good at something this year::: WDE",War Eagle! I wear my fishing team shirt proudly!,Great-\-\-WAR EAGLE,How do they retail amateur status with the $ Million ?,Outstanding!,"Congratulations
!","Congratulations
great job.","Congratulations
!!!","Congratulations
!🧡💙",Fabulous!,Congrats. Warrrrr Eagle,"AUsome!!! Congratulations
!! -\-\-tt",That's AUsome! WDE,"Congratulations
!!","Congratulations
!!",Congratulations,"Congratulations
!!!",Larry Davenport AU fishing team and Tucker is a BCS grad!,Scott S. Trudell you should have went to Auburn University!,A million dollars for fishing. Where does this money come from?,"Way to go guys !!

Tucker Smith Fishing

Tucker was that
a Zebco 33 you were using ??",Awesome!!,Congratulations,Valerie Jones Reynolds - Logan needs to do this!!,WDE!!!,AUesome!!! 🧡💙🐟🐠,That is AUsome🧡💙,How AUsome!! 👏🏻👏🏻,WDE!,WOW!!,WDE!,WAR EAGLE/BASS 🦅🎣,War Eagle!!!,Well at least someone at Auburn is winning…take note football team,War Eagle!,"Martha Nuckolls White
Show Roper",WAR EAGLE! David Sanders ::: great job by these Auburn students!,"Congratulations
from the Valley Bass Team!!!!",War Eagle! 🦅,War Eagle,War Eagle!,AUsome! War Eagle!,War Eagle!!!,War Eagle,Emilee Riggs,Becky Sherwood Van Gilder,Jimmy Savage,Jake Gillem,Tristan Payne,Reid Stewart,Huntley Kirksey,Brandi Bailey Kelly James Kelly Austin Kelly,Judy Rose Worrell,Mary Phillips Wright,War Eagle!,Eileen Loehr. Max Loehr,Cindy Robbins Imboden,Thomas Logan,Allison Stewart Stadler,Jamie Tanner,Maria Stathakis Darley 😳,John Finch,Paula Taylor King,Max Reeves,Stephen,🥰🥰🥰,Mary Jean Sanspree,CONGRATS::: CONGRATS!! Happy for these two young men. War 🦅!,"That’s amazing! Congratulations
. War Eagle.","Wow!! Congratulations
and War Eagle 🦅 🎣","War Eagle!!! Congratulations
!","Congratulations
and War Eagle!!!","Congratulations
and War Eagle 🦅",Barbara Stangel Van Dyke and Rod Van Dyke check it out!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🇺🇸 As the attention of the state’s football fans turns to the Iron Bowl this week::: a group of 50 student veterans will be putting the rivalry aside as part of Operation Iron Ruck.

Held annually since 2018::: Operation Iron Ruck is a 151-mile march from Bryant-Denny Stadium to Jordan-Hare Stadium. This year’s event will take place Nov. 24-27::: and members of the Auburn Student Veterans Association will walk alongside members of the University of Alabama Campus Veterans Association to raise awareness about suicide rates among veterans.

OCM.AUBURN.EDU
Auburn::: Alabama student veterans marching in Operation Iron Ruck to raise veteran suicide awareness",11/22/2021 19:40,Thank you Veterans for your continued service to others ❤️,Thank you Operation Iron Ruck and Auburn University this is a real issue and these wonderful soldiers deserve to get the treatment they need to have happy productive lives,Fantastic! Thank you veterans for your service then and now .🇺🇸,Thank you..,Michael Pixley are you participating this year?,Thank you for service!,Thank you all!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Three years after becoming the first school in the Southeastern Conference to be an Adobe Creative Campus::: #Auburn continues to provide students with innovative tools and opportunities to expand their skill sets and enhance their academic and co-curricular work. #WarEagle

OCM.AUBURN.EDU
Auburn University celebrates successful three years as Adobe Creative Campus::: encourages continued student use of application suite",11/19/2021 19:46,Pleased to be part of this great initiative! War Eagle! 🦅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The right educator::: offering the right guidance at the right time::: can be a transformative figure in the lives of college students::: and Jennifer Robinson has committed herself to being that type of difference-maker at #Auburn.

The Alumni professor from the Department of Psychological Sciences in the Auburn University College of Liberal Arts is adored by her students::: whom she provides with knowledge through top-flight instruction::: experience-driven advice from a caring heart and the foundation for successful careers after graduation. For her commitment to her students::: her dedication to life-changing research and service to military veterans::: Robinson has been selected to receive the Gerald and Emily Leischuck Endowed Presidential Awards for Excellence in Teaching. #WarEagle

OCM.AUBURN.EDU
Talented researcher::: valued mentor Robinson honored with Gerald and Emily Leischuck Endowed Presidential Award for Excellence in Teaching",11/18/2021 20:47,"Congratulations
! We need more educators just like you❤️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week we're highlighting the International Student Organization (ISO)::: whose mission is to improve multinational understanding and promote relationships between people of different cultures.

They recently hosted the annual Peace Dinner where every participating organization prepared and offered their best traditional food item::: allowing students the chance to experience multicultural dining in one place. #WarEagle",11/17/2021 19:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Former Miss Auburn Caroline Stephens Milner has earned yet another crowning achievement—recently being appointed to a clerkship on the nation’s highest court. #WarEagle

Milner recently accepted a clerkship with Justice Clarence Thomas on the U.S. Supreme Court::: a position that will start in 2023. Currently::: she works as a litigation associate at Kirkland & Ellis LLP in Washington::: D.C.::: and prior to that served as a law clerk to Judge William H. Pryor on the United States Court of Appeals for the Eleventh Circuit.

OCM.AUBURN.EDU
Auburn alumna appointed to Supreme Court clerkship",11/16/2021 22:40,"Congratulations
!","Congratulations
Caroline!",Congratulations,"That great congratulations
to you",Wow. Congratulations,War Eagle.,Good to see that another Stephens did well at Auburn. War Eagle! 🎨,Congrats Caroline Stephens!,How exciting! Working for the best judge in the court!!,So proud of Caroline!,War Eagle. Congratulations,If she chose Justice Thomas::: IMO she picked the best of the bunch. Good head on her shoulders.,Congrats Caroline!! I always knew you would achieve something great!!,War Eagle 👏🏻👏🏻,Congratulations,"Congratulations
!!","Congratulations
!","Congratulations
!","Congratulations
!",Congrats! WDE!!,"Congratulations
!!!","Congratulations
!!!","Congratulations
!!!","Congratulations
!",Love Justice Thomas!,What an accomplishment for our local girl!!,"Congratulations
!","Congratulations
! 🧡💙",Beyond proud of our sweet neighbor. She is an amazing young woman!,Congrats!! Miss Auburn girls got it together 🙂 proud of her,Congratulations,"Congratulations
! Thank you::: Justice Clarence Thomas. 🙏🏻😍","Congratulations
! 🇺🇸","Congratulations
young lady 👏🏽👏🏽👏🏽",War Eagle,Good luck with that.,"That’s AUsome! Congratulations
!",Way to go Caroline!!,"Congratulations
Caroline!",Congratulations,War eagle!,"Congratulstions
::: Justice Thomas should be Chief Justice hands down. He is a Christian::: Conservative::: and is not afraid of any Media character assasination!!!
!!",What sorority was President?,"A BIG CONGRATULATIONS
TO YOU...",War Eagle,Wonderful- should learn a lot of good stuff from this Judge!!,Congrats and War Eagle!!!,AUsome💙🦅🧡,Betty Lunsford::: is this your niece? How exciting!!,Congrats!,"Congratulations
! What a great justice to work for! War Eagle!",Judy Rose Worrell,Dylan Wi,Jenn MacKinnon Tricia Weinstein Griffiths,War Eagle.,Good Luck Caroline make us proud! War Eagle.,War Eagle!,War Eagle!!!,Congrats::: though it's a shame to be a clerk for such a despicable judge and an even worse human being.,"CONGRATULATIONS
AND WAR EAGLE!!!",what an honor! Clarence Thomas!,"Congratulations
!!!! WAR EAGLE 🧡💙🦅🐅👍","Congratulations
War Eagle 🦅🧡💙","Congratulations
and War Eagle 🦅","That's incredible. Congratulations
.",Politely decline any Cokes he offers.,Awesome.,Ausome!!,"That’s amazing!! Congratulations
!",So excited for Caroline!,WOW. So proud of this Huntsville girl,"Awesome!!! Congratulations
!!!",Wde show them the all in strategy,How Amazing is this?!,AUsome!,You go Caroline!,Awesomeness,She got the best!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As a land-grant institution::: #Auburn is dedicated to improving the lives of the people of Alabama::: the nation and the world through forward-thinking education::: life-enhancing research and scholarship::: and selfless service.

The Mission of the United Way of Lee County::: Inc. is to increase the organized capacity of people to care for one another.

One of the ways that they do this in the community is by generating and applying the necessary resources to meet the needs of the community::: recognizing that meeting basic human needs should be the overriding consideration in all decisions.

Learn more: http://ocm.auburn.edu/united-way/",11/16/2021 20:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#ICYMI Auburn recently broke ground on our National Pan-Hellenic Council Legacy Plaza::: a symbolic and functional space that will recognize and celebrate the legacy of Black Greek organizations and African American culture at the land-grant institution.

The ceremony took place near the recently opened The Edge at Central Dining facility::: close to the Campus Green area::: Jordan-Hare Stadium and the Academic Classroom and Laboratory Complex that is expected to be completed in spring 2022.",11/15/2021 22:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hundreds of #Auburn alumni attended the annual Black Alumni Weekend festivities Nov. 12-14::: returning to campus for everything from a special tailgate celebration to an awards ceremony.

The three-day event began with a reception on Nov. 12 at The Hotel at Auburn University & Dixon Conference Center and was followed the next morning by a tailgate on Cater Lawn in anticipation of the Auburn Football game against the Mississippi State Bulldogs.

On Nov. 14::: attendees then experienced the Black Alumni Weekend Brunch and Awards Ceremony at the Student Activities Center::: with the following alumni being recognized as award recipients from each college and school for their outstanding achievements: Apollos Abercrombie ’16::: Brenda M. Allen ’97::: Joshua Ekandem ’07::: Sophia Bracy Harris ’72::: Jerlando Jackson ’97::: Lawrence Martin ’07::: Jocelyn Richardson ’99::: Jamesa Stokes ’14::: Vonnie Stone ’95::: K-Rob Thomas ’01 and Marquita Winder ’10. #WarEagle",11/15/2021 17:22,Anthony L. Britt,Wow surprised you didn’t make them wear a mask for a public social media post. You make the sorority’s and clubs do it but not the Alumni doesn’t. Double standards.,Shirley Frazier Boulware,War Eagle !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This week’s academic recognition — Since 2017::: Auburn University Aviation has competed annually in the Air Race Classic::: Inc.—a traditionally transcontinental air race for female pilots (the route was adjusted this year due to the pandemic). This was the first year that Auburn Aviation had three teams competing::: thanks to funds raised by Tiger Giving Day donors. #WarEagle
➡️ ocm.auburn.edu/onfield
•••
Prior to each home game during the Auburn Football 2021 season::: #Auburn is recognizing extraordinary programs and people who lead life-changing research::: industry partnerships::: community outreach and an elevated student experience.",11/14/2021 21:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
