From farm-based childcare to a customizable jewelry line::: seven student startups were awarded cash prizes for the Anderson Center for Entrepreneurship and Innovation's fall 2021 Graves Business Plan Competition housed in the Haslam College of Business - UT. Learn more about the award winners.  NEWS.UTK.EDU Seven Student Start-Ups Awarded Funding - News,2021-12-20 21:07:05,Love reading about how these Vols are making a difference with innovative ideas.,ttps:// www.ebay.com/ itm/265455840115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chancellor Donde Plowman has named four senior faculty members as the new class of Chancellor's professors at UT for extraordinary scholarly attainment and excellence in teaching and service to the university. https://news.utk.edu/2021/12/20/four-faculty-members-named-2021-chancellors-professors/,2021-12-20 17:00:52,Thrilled to see Power coming back to EE at UT. I worked at TVA for 34 years as a design engineer and we always had trouble finding young engineers with a power background. Every new engineer was always computers.,"To You I write ... Re: The "" domicile rule"" and Civil Rights Violations by legal council in TN Snodgrass Tower. An expose by W Tharon Chandler on 28 Dec 2021.  Citizens::: Officials and Civil Rights lawyers please read: Tennessee::: or just Tennesseans working in the Secretary of State office at Snodgrass tower::: are using a sort of leadership that is like "" participate if you can survive it at the address where they will stalk you::: poison you::: and where they will pretend you are bothering your neighbors"" ::: or else they'll force you out of town and say you Do not live there (not domiciled at that voting precinct for purposes of voting rights and candidacy rights ( ( and I know candidacy rights should ALWAYS be the same as voting rights::: if you can remain alive (as I certainly plan to do). The press has recently exposed a lot of "" gerrymandering"" in Tennessee n Tennessee Bureau of Investigation. in regard to "" the new redistricting"". Yet::: I ::: WT Chandler am not sinking down to that low level. They can twiddle their thumbs in there ::: on their expense account::: for far more days per year than allotted by the state Constitution::: and we don't have to watch too much of it. Yet the concept of "" voters suffrage"" itself is at stake in Tennessee::: in every place they want to trick::: insult::: rob::: cajole and use a good man wrongfully. The GUILTY include a Tennessee "" legal department "" employee named "" Beth Henry"" that endeavors to pin a man down for persecution and exclusion from the ballot. It is a VIOLATION OF CIVIL RIGHTS and the Secretary himself should be charged with incompetence and malfeasance if not also dereliction of duty and wanton endangerment of a qualified political candidate. I kid you Not. TC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎶 Smokey resting by an open fire. Jack Frost nipping at your nose. 🎶  Sit back and relax by the fire this weekend with every Vol’s best friend. 🐾🧡 tiny.utk.edu/yule-log,2021-12-17 16:06:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Over the past week::: UT surprised 11 high school seniors with early admission and the Flagship Scholarship::: which combined with the HOPE scholarship covers all tuition and fees.  The Flagship Scholarship is offered to admitted students from 38 designated high schools across Tennessee. Read the full story and learn more about the scholarship—one of many we offer to in-state students: http://tiny.utk.edu/earlyadmit_utk26  Congrats! We can’t wait to welcome our new Vols in the fall! #utk26,2021-12-16 22:19:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennesseans are going out and spending money again—a trend signaled by a recent economic report from the Boyd Center for Business and Economic Research - UT housed in the Haslam College of Business - UT.  NEWS.UTK.EDU Strong Consumer Spending Lifts Tennessee GDP to Prepandemic Levels - News,2021-12-16 15:43:17,Cause this state isn't being ran by imbeciles in the Democrat party. Those states are still fucked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The University of Tennessee Undergraduate Admissions is at University of Tennessee::: Knoxville. 15 December 2021 г.::: 09:06 · Ноксвилл ·  The early action admissions decision release is today::: December 15! Join us in welcoming #UTK26 as they find out their decisions at 7 p.m. ET in their Go Vols Portal. #newvols,2021-12-15 15:42:29,My son is now going to be a third generation Vol! Woohoo! #UTK26,My son Patrick is a Vol!!! 🧡🧡🧡 so excited now onto Pride if the Southland auditions!!!,Beyond looking in their portal for a decision is there anything else planned? On our tour it seemed like there was a digital countdown with videos::: etc up until 7pm but we don’t have any additional information about that. Thx 🧡🤍,Our daughter will be a Vol! Praying she gets into the nursing program 🤞. That’s my Christmas wish,So proud of Laney!👏👏👏👏❤️,We are so excited about our daughters acceptance!!! 🧡,If you don’t see the decision::: log out and log back in. That worked for us last year. NOT just refreshing. 🧡,My son was admitted::: but for his 2nd choice major. The letter said nursing applications are being reviewed. When will nursing applicants hear of their decisions?,Why is there no decision in the portal?This is so unfair to our children who has wait so long to find out.,We do not see anything in the portal regarding a decision - have Early Action decisions been fully released?,My son was accepted into Haslam College of Business. We visited in late October for Open House and got this amazing night shot of the clock tower (Ayres Hall).,We do not have anything posted and many of our friends have heard. Wondering if we are doing something g wrong.,Our daughter is so excited that she is going to be a Vol!! 🧡,My daughter is going now 2026!!!,My daughter was admitted!! Now hoping to be part of the Pride of the Southland Band!! Go Vols!,Congratulations !,My son was admitted into the Tickle School of Engineering.,🙏🏻🙏🏻 🧡🤍🧡,Liz Lovering,When is it announced if they earned a scholarship?,🤞🧡,My daughter logged out::: logged back in::: refreshed for over 4 hours…still nothing. Portal looks the same as it did on day one. She applied in August. She has emailed her counselor and Admissions office. Hopefully she gets an answer one way or the other soon.,ttps:// www.ebay.com/ itm/265455840115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From entrepreneurs::: lawyers::: media leaders::: physicians::: and entertainers to government officials::: engineers::: professors::: professional athletes::: and service members::: read more about UT Knoxville Alumni's Volunteer 40 Under 40 award winners.  NEWS.UTK.EDU Volunteer 40 Under 40 Award Winners - News,2021-12-14 18:23:20,Congratulations Chaz. 🎉,Ashton Davies Congratulations friend!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT capped off the fall semester with graduate hooding and undergraduate commencement ceremonies to celebrate fall 2021 graduates. Take a look back at photos from the celebrations.  NEWS.UTK.EDU Inky Johnson Highlights Perseverance in Commencement Talk - News,2021-12-13 19:17:31,Awesome-\-\Congra tulations and GBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There have been lots of smiles and hugs over the last two days! Congratulations to the grads and the families that helped them make it through!,2021-12-10 22:06:57,Congratulations,Congratulations #UTGrad2021🧡,Proud new graduate! Excited to be a part of this alumni family!!,Hello Gerard Wichalonis and Karoline Wichalonis!!,Very happy for you yall!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""If the game—or the breaks—go against you::: don't let up...put on more steam."" At today's commencement ceremony::: alumnus Inky Johnson encouraged graduates to persevere no matter what life may bring.",2021-12-10 19:46:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's commencement time in Tennessee!  🎓The undergraduate ceremony starts at 9 a.m. Watch it online at tiny.utk.edu/fall_commencement.  🧡Give your favorite grad a shout out and share pics in the comments!  YOUTUBE.COM Fall 2021 Undergraduate Commencement Ceremony,2021-12-10 12:45:00,Congratulations to my favorite graduate::: Caroline Guffey🧡🧡 #UTGRAD2021,Congratulations to my favorite grad::: Ava Bell! 🧡 #UTGRAD2021 #LVFL,So proud of you::: Canaan Pratt!!!,Congrats Eric Tucker! I couldn’t be more proud!! #UTGRAD2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The skills I discovered and perfected through my coursework enabled me to implement my vision and realize my dream of winning the VEX U world championship while helping other students find their own passions.""  As the founder of UT's championship VEX U team::: senior Grant Kobes has forged a Volunteer legacy in robotics::: achieving his vision of leaving behind a world-class program focused on STEM outreach and community service.  UTK.EDU Leaving a Legacy",2021-12-09 18:57:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“I really felt this sense that everyone who comes here becomes a part of something bigger.” Chelsea Igbenu::: a senior from Nashville::: found her second home on Rocky Top. Before graduating this week::: she shared some tips for new Vols to make this place their home sweet home.  UTK.EDU Making Every Moment Matter,2021-12-08 21:50:02,You will::: for sure::: never forget it!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not many teachers have a Facebook fan group dedicated to them::: but Bill Larsen was no ordinary teacher. The English and cinema studies professor passed away in September::: leaving behind three decades of fond memories for his students.  TORCHBEARER.UTK.EDU Bill Larsen: Legacy of a Professor::: Mentor::: and Friend,2021-12-08 19:51:17,This is a wonderful write-up on Dr. Larsen. I had the pleasure of having him as a professor in 2016 and I will never forget the experience. Teaching was definitely his God given calling!,Nice job! Nice tribute!,I had no idea. Was his student for screenwriting in 2003.,I had no idea he had passed. I had him for several classes::: as I was a Cinema Studies minor in the early-mid 00s. He was a wonderful man!,Eric Dawson,Ben Murphy…have you read this? It’s such a wonderful tribute.,Very nice tribute,His class was one of my favorites. Great professor! My condolences to his family. 🧡,May he rest in peace,Dinah Brock::: Misty McGinnis Bailey,Laura Denise Miller Alana Wortman Coles,Jaye Sarah Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
These Vols are studying hard for the last day of finals tomorrow! What were your favorite study spots on campus?,2021-12-08 18:50:28,Basement of Ferris was usually best bet. If not::: the bedroom in my apartment.,I loved the stacks at Hodges::: but I’d occasionally get distracted trying to find the oldest books in a section. Found some incredible gems that could be museum pieces!,The Architecture Building & the top floor of McClung Tower!,Library,3 a.m. Hodges periodicals/ commons,At Andy Holt::: on the couch.,Hodges,The library during the Worlds Fair. I would take a break and go out and watch the fireworks! 🎆,5th floor of the library,The stacks at the library.,the stacks,Memories!,Dorm room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT’s fall undergraduate commencement and graduate hooding ceremonies will be held December 9 and 10 at Thompson-Boling Arena. #VFL Inky Johnson::: known for his inspiring life journey overcoming a tragic football injury::: will serve as the speaker for the undergraduate ceremony. 🍊  NEWS.UTK.EDU Inky Johnson to Address Fall Graduates - News,2021-12-08 16:04:23,So excited::: my daughter will be graduating 🧡,good successful leaders,CONGRATULATIONS TO ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G’night::: Vols! 🍊,2021-12-07 23:32:40,That’s so Awesome!!🧡,Goodnight all. Winter break begins. Our freshman will be home in a couple days.,We will be there for our Middle Granddaughter’s Graduation!!🧡🤍🧡🤍,Love! 🧡,Just beaUTiful!! 🧡,Gorgeous!,Impressive 🍊🍊👍,It’s the Most Fabulous College 🌝🌎🌇🌆🔔📢🇺🇸. Looking like a Royal 👑 Kingdom,Beautiful! It’s close to Bailey Education Complex where I took all graduate courses.,A far cry from how it looked when I arrived in '65!,Amazing shot.,Goodnite Logan,G’night Averi Cooper Last night under this beautiful sky before winter break! 🧡🤍,❤️,Gracie Woodbridge,Such a lovely photo🍊😍🍊,What a beautiful photo!,Beautiful,Beautiful ❤️,Let's play a basketball game before we say that 🧡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
These boots were made for walking…right through puddles. ☔️🍊,2021-12-06 21:04:38,Leah Gunderman Lara Gunderman Anna Anna Gunderman Pressnell,I want a pair 😍,Love these boots!,Hopefully you get these boots back in stock?!,Love these boots!,Me too. Wear did you get them?,Ashley Avanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
